path,subject_id,hand,quality,reason
data\processed\bmpd_roi\032\032_S_R_16_roi.png,032,R,,
data\processed\bmpd_roi\032\032_S_R_17_roi.png,032,R,,
data\processed\bmpd_roi\032\032_S_R_18_roi.png,032,R,,
data\processed\bmpd_roi\032\032_S_R_19_roi.png,032,R,,
data\processed\bmpd_roi\032\032_S_L_20_roi.png,032,L,,
data\processed\bmpd_roi\032\032_S_L_21_roi.png,032,L,,
data\processed\bmpd_roi\032\032_S_L_22_roi.png,032,L,,
data\processed\bmpd_roi\032\032_S_L_23_roi.png,032,L,,
data\processed\bmpd_roi\032\032_S_L_24_roi.png,032,L,,
data\processed\bmpd_roi\032\032_S_L_25_roi.png,032,L,,
data\processed\bmpd_roi\032\032_S_L_26_roi.png,032,L,,
data\processed\bmpd_roi\032\032_S_L_27_roi.png,032,L,,
data\processed\bmpd_roi\032\032_S_L_28_roi.png,032,L,,
data\processed\bmpd_roi\032\032_S_L_29_roi.png,032,L,,
data\processed\bmpd_roi\032\032_F_L_30_roi.png,032,L,,
data\processed\bmpd_roi\032\032_F_L_31_roi.png,032,L,,
data\processed\bmpd_roi\032\032_F_L_32_roi.png,032,L,,
data\processed\bmpd_roi\032\032_F_L_33_roi.png,032,L,,
data\processed\bmpd_roi\032\032_F_L_34_roi.png,032,L,,
data\processed\bmpd_roi\032\032_F_L_35_roi.png,032,L,,
data\processed\bmpd_roi\032\032_F_L_36_roi.png,032,L,,
data\processed\bmpd_roi\032\032_F_L_37_roi.png,032,L,,
data\processed\bmpd_roi\032\032_F_L_38_roi.png,032,L,,
data\processed\bmpd_roi\032\032_F_L_39_roi.png,032,L,,
data\processed\bmpd_roi\033\033_F_R_0_roi.png,033,R,,
data\processed\bmpd_roi\033\033_F_R_1_roi.png,033,R,,
data\processed\bmpd_roi\033\033_F_R_2_roi.png,033,R,,
data\processed\bmpd_roi\033\033_F_R_3_roi.png,033,R,,
data\processed\bmpd_roi\033\033_F_R_4_roi.png,033,R,,
data\processed\bmpd_roi\033\033_F_R_5_roi.png,033,R,,
data\processed\bmpd_roi\033\033_F_R_6_roi.png,033,R,,
data\processed\bmpd_roi\033\033_F_R_7_roi.png,033,R,,
data\processed\bmpd_roi\033\033_F_R_8_roi.png,033,R,,
data\processed\bmpd_roi\033\033_F_R_9_roi.png,033,R,,
data\processed\bmpd_roi\033\033_S_R_10_roi.png,033,R,,
data\processed\bmpd_roi\033\033_S_R_11_roi.png,033,R,,
data\processed\bmpd_roi\033\033_S_R_12_roi.png,033,R,,
data\processed\bmpd_roi\033\033_S_R_13_roi.png,033,R,,
data\processed\bmpd_roi\033\033_S_R_14_roi.png,033,R,,
data\processed\bmpd_roi\033\033_S_R_15_roi.png,033,R,,
data\processed\bmpd_roi\033\033_S_R_16_roi.png,033,R,,
data\processed\bmpd_roi\033\033_S_R_17_roi.png,033,R,,
data\processed\bmpd_roi\033\033_S_R_18_roi.png,033,R,,
data\processed\bmpd_roi\033\033_S_R_19_roi.png,033,R,,
data\processed\bmpd_roi\033\033_S_L_20_roi.png,033,L,,
data\processed\bmpd_roi\033\033_S_L_21_roi.png,033,L,,
data\processed\bmpd_roi\033\033_S_L_22_roi.png,033,L,,
data\processed\bmpd_roi\033\033_S_L_23_roi.png,033,L,,
data\processed\bmpd_roi\033\033_S_L_24_roi.png,033,L,,
data\processed\bmpd_roi\033\033_S_L_25_roi.png,033,L,,
data\processed\bmpd_roi\033\033_S_L_26_roi.png,033,L,,
data\processed\bmpd_roi\033\033_S_L_27_roi.png,033,L,,
data\processed\bmpd_roi\033\033_S_L_28_roi.png,033,L,,
data\processed\bmpd_roi\033\033_S_L_29_roi.png,033,L,,
data\processed\bmpd_roi\033\033_F_L_30_roi.png,033,L,,
data\processed\bmpd_roi\033\033_F_L_31_roi.png,033,L,,
data\processed\bmpd_roi\033\033_F_L_32_roi.png,033,L,,
data\processed\bmpd_roi\033\033_F_L_33_roi.png,033,L,,
data\processed\bmpd_roi\033\033_F_L_34_roi.png,033,L,,
data\processed\bmpd_roi\033\033_F_L_35_roi.png,033,L,,
data\processed\bmpd_roi\033\033_F_L_36_roi.png,033,L,,
data\processed\bmpd_roi\033\033_F_L_37_roi.png,033,L,,
data\processed\bmpd_roi\033\033_F_L_38_roi.png,033,L,,
data\processed\bmpd_roi\033\033_F_L_39_roi.png,033,L,,
data\processed\bmpd_roi\034\034_F_R_0_roi.png,034,R,,
data\processed\bmpd_roi\034\034_F_R_1_roi.png,034,R,,
data\processed\bmpd_roi\034\034_F_R_2_roi.png,034,R,,
data\processed\bmpd_roi\034\034_F_R_3_roi.png,034,R,,
data\processed\bmpd_roi\034\034_F_R_4_roi.png,034,R,,
data\processed\bmpd_roi\034\034_F_R_5_roi.png,034,R,,
data\processed\bmpd_roi\034\034_F_R_6_roi.png,034,R,,
data\processed\bmpd_roi\034\034_F_R_7_roi.png,034,R,,
data\processed\bmpd_roi\034\034_F_R_8_roi.png,034,R,,
data\processed\bmpd_roi\034\034_F_R_9_roi.png,034,R,,
data\processed\bmpd_roi\034\034_S_R_10_roi.png,034,R,,
data\processed\bmpd_roi\034\034_S_R_11_roi.png,034,R,,
data\processed\bmpd_roi\034\034_S_R_12_roi.png,034,R,,
data\processed\bmpd_roi\034\034_S_R_13_roi.png,034,R,,
data\processed\bmpd_roi\034\034_S_R_14_roi.png,034,R,,
data\processed\bmpd_roi\034\034_S_R_15_roi.png,034,R,,
data\processed\bmpd_roi\034\034_S_R_16_roi.png,034,R,,
data\processed\bmpd_roi\034\034_S_R_17_roi.png,034,R,,
data\processed\bmpd_roi\034\034_S_R_18_roi.png,034,R,,
data\processed\bmpd_roi\034\034_S_R_19_roi.png,034,R,,
data\processed\bmpd_roi\034\034_S_L_20_roi.png,034,L,,
data\processed\bmpd_roi\034\034_S_L_21_roi.png,034,L,,
data\processed\bmpd_roi\034\034_S_L_22_roi.png,034,L,,
data\processed\bmpd_roi\034\034_S_L_23_roi.png,034,L,,
data\processed\bmpd_roi\034\034_S_L_24_roi.png,034,L,,
data\processed\bmpd_roi\034\034_S_L_25_roi.png,034,L,,
data\processed\bmpd_roi\034\034_S_L_26_roi.png,034,L,,
data\processed\bmpd_roi\034\034_S_L_27_roi.png,034,L,,
data\processed\bmpd_roi\034\034_S_L_28_roi.png,034,L,,
data\processed\bmpd_roi\034\034_S_L_29_roi.png,034,L,,
data\processed\bmpd_roi\034\034_F_L_30_roi.png,034,L,,
data\processed\bmpd_roi\034\034_F_L_31_roi.png,034,L,,
data\processed\bmpd_roi\034\034_F_L_32_roi.png,034,L,,
data\processed\bmpd_roi\034\034_F_L_33_roi.png,034,L,,
data\processed\bmpd_roi\034\034_F_L_34_roi.png,034,L,,
data\processed\bmpd_roi\034\034_F_L_35_roi.png,034,L,,
data\processed\bmpd_roi\034\034_F_L_36_roi.png,034,L,,
data\processed\bmpd_roi\034\034_F_L_37_roi.png,034,L,,
data\processed\bmpd_roi\034\034_F_L_38_roi.png,034,L,,
data\processed\bmpd_roi\034\034_F_L_39_roi.png,034,L,,
data\processed\bmpd_roi\035\035_F_R_0_roi.png,035,R,,
data\processed\bmpd_roi\035\035_F_R_1_roi.png,035,R,,
data\processed\bmpd_roi\035\035_F_R_2_roi.png,035,R,,
data\processed\bmpd_roi\035\035_F_R_3_roi.png,035,R,,
data\processed\bmpd_roi\035\035_F_R_4_roi.png,035,R,,
data\processed\bmpd_roi\035\035_F_R_5_roi.png,035,R,,
data\processed\bmpd_roi\035\035_F_R_6_roi.png,035,R,,
data\processed\bmpd_roi\035\035_F_R_7_roi.png,035,R,,
data\processed\bmpd_roi\035\035_F_R_8_roi.png,035,R,,
data\processed\bmpd_roi\035\035_F_R_9_roi.png,035,R,,
data\processed\bmpd_roi\035\035_S_R_10_roi.png,035,R,,
data\processed\bmpd_roi\035\035_S_R_11_roi.png,035,R,,
data\processed\bmpd_roi\035\035_S_R_12_roi.png,035,R,,
data\processed\bmpd_roi\035\035_S_R_13_roi.png,035,R,,
data\processed\bmpd_roi\035\035_S_R_14_roi.png,035,R,,
data\processed\bmpd_roi\035\035_S_R_15_roi.png,035,R,,
data\processed\bmpd_roi\035\035_S_R_16_roi.png,035,R,,
data\processed\bmpd_roi\035\035_S_R_17_roi.png,035,R,,
data\processed\bmpd_roi\035\035_S_R_18_roi.png,035,R,,
data\processed\bmpd_roi\035\035_S_R_19_roi.png,035,R,,
data\processed\bmpd_roi\035\035_S_L_20_roi.png,035,L,,
data\processed\bmpd_roi\035\035_S_L_21_roi.png,035,L,,
data\processed\bmpd_roi\035\035_S_L_22_roi.png,035,L,,
data\processed\bmpd_roi\035\035_S_L_23_roi.png,035,L,,
data\processed\bmpd_roi\035\035_S_L_24_roi.png,035,L,,
data\processed\bmpd_roi\035\035_S_L_25_roi.png,035,L,,
data\processed\bmpd_roi\035\035_S_L_26_roi.png,035,L,,
data\processed\bmpd_roi\035\035_S_L_27_roi.png,035,L,,
data\processed\bmpd_roi\035\035_S_L_28_roi.png,035,L,,
data\processed\bmpd_roi\035\035_S_L_29_roi.png,035,L,,
data\processed\bmpd_roi\035\035_F_L_30_roi.png,035,L,,
data\processed\bmpd_roi\035\035_F_L_31_roi.png,035,L,,
data\processed\bmpd_roi\035\035_F_L_32_roi.png,035,L,,
data\processed\bmpd_roi\035\035_F_L_33_roi.png,035,L,,
data\processed\bmpd_roi\035\035_F_L_34_roi.png,035,L,,
data\processed\bmpd_roi\035\035_F_L_35_roi.png,035,L,,
data\processed\bmpd_roi\035\035_F_L_36_roi.png,035,L,,
data\processed\bmpd_roi\035\035_F_L_37_roi.png,035,L,,
data\processed\bmpd_roi\035\035_F_L_38_roi.png,035,L,,
data\processed\bmpd_roi\035\035_F_L_39_roi.png,035,L,,
data\processed\bmpd_roi\036\036_F_R_0_roi.png,036,R,,
data\processed\bmpd_roi\036\036_F_R_1_roi.png,036,R,,
data\processed\bmpd_roi\036\036_F_R_2_roi.png,036,R,,
data\processed\bmpd_roi\036\036_F_R_3_roi.png,036,R,,
data\processed\bmpd_roi\036\036_F_R_4_roi.png,036,R,,
data\processed\bmpd_roi\036\036_F_R_5_roi.png,036,R,,
data\processed\bmpd_roi\036\036_F_R_6_roi.png,036,R,b,crop
data\processed\bmpd_roi\036\036_F_R_7_roi.png,036,R,,
data\processed\bmpd_roi\036\036_F_R_8_roi.png,036,R,,
data\processed\bmpd_roi\036\036_F_R_9_roi.png,036,R,,
data\processed\bmpd_roi\036\036_S_R_10_roi.png,036,R,,
data\processed\bmpd_roi\036\036_S_R_11_roi.png,036,R,,
data\processed\bmpd_roi\036\036_S_R_12_roi.png,036,R,,
data\processed\bmpd_roi\036\036_S_R_13_roi.png,036,R,,
data\processed\bmpd_roi\036\036_S_R_14_roi.png,036,R,,
data\processed\bmpd_roi\036\036_S_R_15_roi.png,036,R,,
data\processed\bmpd_roi\036\036_S_R_16_roi.png,036,R,,
data\processed\bmpd_roi\036\036_S_R_17_roi.png,036,R,,
data\processed\bmpd_roi\036\036_S_R_18_roi.png,036,R,,
data\processed\bmpd_roi\036\036_S_R_19_roi.png,036,R,,
data\processed\bmpd_roi\036\036_S_L_20_roi.png,036,L,,
data\processed\bmpd_roi\036\036_S_L_21_roi.png,036,L,,
data\processed\bmpd_roi\036\036_S_L_22_roi.png,036,L,,
data\processed\bmpd_roi\036\036_S_L_23_roi.png,036,L,,
data\processed\bmpd_roi\036\036_S_L_24_roi.png,036,L,,
data\processed\bmpd_roi\036\036_S_L_25_roi.png,036,L,,
data\processed\bmpd_roi\036\036_S_L_26_roi.png,036,L,,
data\processed\bmpd_roi\036\036_S_L_27_roi.png,036,L,,
data\processed\bmpd_roi\036\036_S_L_28_roi.png,036,L,,
data\processed\bmpd_roi\036\036_S_L_29_roi.png,036,L,,
data\processed\bmpd_roi\036\036_F_L_30_roi.png,036,L,,
data\processed\bmpd_roi\036\036_F_L_31_roi.png,036,L,,
data\processed\bmpd_roi\036\036_F_L_32_roi.png,036,L,,
data\processed\bmpd_roi\036\036_F_L_33_roi.png,036,L,,
data\processed\bmpd_roi\036\036_F_L_34_roi.png,036,L,,
data\processed\bmpd_roi\036\036_F_L_35_roi.png,036,L,,
data\processed\bmpd_roi\036\036_F_L_36_roi.png,036,L,,
data\processed\bmpd_roi\036\036_F_L_37_roi.png,036,L,,
data\processed\bmpd_roi\036\036_F_L_38_roi.png,036,L,,
data\processed\bmpd_roi\036\036_F_L_39_roi.png,036,L,,
data\processed\bmpd_roi\037\037_F_R_0_roi.png,037,R,,
data\processed\bmpd_roi\037\037_F_R_1_roi.png,037,R,,
data\processed\bmpd_roi\037\037_F_R_2_roi.png,037,R,,
data\processed\bmpd_roi\037\037_F_R_3_roi.png,037,R,,
data\processed\bmpd_roi\037\037_F_R_4_roi.png,037,R,,
data\processed\bmpd_roi\037\037_F_R_5_roi.png,037,R,,
data\processed\bmpd_roi\037\037_F_R_6_roi.png,037,R,,
data\processed\bmpd_roi\037\037_F_R_7_roi.png,037,R,,
data\processed\bmpd_roi\037\037_F_R_8_roi.png,037,R,,
data\processed\bmpd_roi\037\037_F_R_9_roi.png,037,R,,
data\processed\bmpd_roi\037\037_S_R_10_roi.png,037,R,,
data\processed\bmpd_roi\037\037_S_R_11_roi.png,037,R,,
data\processed\bmpd_roi\037\037_S_R_12_roi.png,037,R,,
data\processed\bmpd_roi\037\037_S_R_13_roi.png,037,R,,
data\processed\bmpd_roi\037\037_S_R_14_roi.png,037,R,,
data\processed\bmpd_roi\037\037_S_R_15_roi.png,037,R,,
data\processed\bmpd_roi\037\037_S_R_16_roi.png,037,R,,
data\processed\bmpd_roi\037\037_S_R_17_roi.png,037,R,,
data\processed\bmpd_roi\037\037_S_R_18_roi.png,037,R,,
data\processed\bmpd_roi\037\037_S_R_19_roi.png,037,R,,
data\processed\bmpd_roi\037\037_S_L_20_roi.png,037,L,,
data\processed\bmpd_roi\037\037_S_L_21_roi.png,037,L,,
data\processed\bmpd_roi\037\037_S_L_22_roi.png,037,L,,
data\processed\bmpd_roi\037\037_S_L_23_roi.png,037,L,,
data\processed\bmpd_roi\037\037_S_L_24_roi.png,037,L,,
data\processed\bmpd_roi\037\037_S_L_25_roi.png,037,L,,
data\processed\bmpd_roi\037\037_S_L_26_roi.png,037,L,,
data\processed\bmpd_roi\037\037_S_L_27_roi.png,037,L,,
data\processed\bmpd_roi\037\037_S_L_28_roi.png,037,L,,
data\processed\bmpd_roi\037\037_S_L_29_roi.png,037,L,,
data\processed\bmpd_roi\037\037_F_L_30_roi.png,037,L,,
data\processed\bmpd_roi\037\037_F_L_31_roi.png,037,L,,
data\processed\bmpd_roi\037\037_F_L_32_roi.png,037,L,,
data\processed\bmpd_roi\037\037_F_L_33_roi.png,037,L,,
data\processed\bmpd_roi\037\037_F_L_34_roi.png,037,L,,
data\processed\bmpd_roi\037\037_F_L_35_roi.png,037,L,,
data\processed\bmpd_roi\037\037_F_L_36_roi.png,037,L,,
data\processed\bmpd_roi\037\037_F_L_37_roi.png,037,L,,
data\processed\bmpd_roi\037\037_F_L_38_roi.png,037,L,,
data\processed\bmpd_roi\037\037_F_L_39_roi.png,037,L,,
data\processed\bmpd_roi\038\038_F_R_0_roi.png,038,R,,
data\processed\bmpd_roi\038\038_F_R_1_roi.png,038,R,,
data\processed\bmpd_roi\038\038_F_R_2_roi.png,038,R,,
data\processed\bmpd_roi\038\038_F_R_3_roi.png,038,R,,
data\processed\bmpd_roi\038\038_F_R_4_roi.png,038,R,,
data\processed\bmpd_roi\038\038_F_R_5_roi.png,038,R,,
data\processed\bmpd_roi\038\038_F_R_6_roi.png,038,R,,
data\processed\bmpd_roi\038\038_F_R_7_roi.png,038,R,,
data\processed\bmpd_roi\038\038_F_R_8_roi.png,038,R,,
data\processed\bmpd_roi\038\038_F_R_9_roi.png,038,R,,
data\processed\bmpd_roi\038\038_S_R_10_roi.png,038,R,,
data\processed\bmpd_roi\038\038_S_R_11_roi.png,038,R,,
data\processed\bmpd_roi\038\038_S_R_12_roi.png,038,R,,
data\processed\bmpd_roi\038\038_S_R_13_roi.png,038,R,,
data\processed\bmpd_roi\038\038_S_R_14_roi.png,038,R,,
data\processed\bmpd_roi\038\038_S_R_15_roi.png,038,R,,
data\processed\bmpd_roi\038\038_S_R_16_roi.png,038,R,,
data\processed\bmpd_roi\038\038_S_R_17_roi.png,038,R,,
data\processed\bmpd_roi\038\038_S_R_18_roi.png,038,R,,
data\processed\bmpd_roi\038\038_S_R_19_roi.png,038,R,,
data\processed\bmpd_roi\038\038_S_L_20_roi.png,038,L,,
data\processed\bmpd_roi\038\038_S_L_21_roi.png,038,L,,
data\processed\bmpd_roi\038\038_S_L_22_roi.png,038,L,,
data\processed\bmpd_roi\038\038_S_L_23_roi.png,038,L,,
data\processed\bmpd_roi\038\038_S_L_24_roi.png,038,L,,
data\processed\bmpd_roi\038\038_S_L_25_roi.png,038,L,,
data\processed\bmpd_roi\038\038_S_L_26_roi.png,038,L,,
data\processed\bmpd_roi\038\038_S_L_27_roi.png,038,L,,
data\processed\bmpd_roi\038\038_S_L_28_roi.png,038,L,,
data\processed\bmpd_roi\038\038_S_L_29_roi.png,038,L,,
data\processed\bmpd_roi\038\038_F_L_30_roi.png,038,L,,
data\processed\bmpd_roi\038\038_F_L_31_roi.png,038,L,,
data\processed\bmpd_roi\038\038_F_L_32_roi.png,038,L,,
data\processed\bmpd_roi\038\038_F_L_33_roi.png,038,L,,
data\processed\bmpd_roi\038\038_F_L_34_roi.png,038,L,,
data\processed\bmpd_roi\038\038_F_L_35_roi.png,038,L,,
data\processed\bmpd_roi\038\038_F_L_36_roi.png,038,L,,
data\processed\bmpd_roi\038\038_F_L_37_roi.png,038,L,,
data\processed\bmpd_roi\038\038_F_L_38_roi.png,038,L,,
data\processed\bmpd_roi\038\038_F_L_39_roi.png,038,L,,
data\processed\bmpd_roi\039\039_F_R_0_roi.png,039,R,,
data\processed\bmpd_roi\039\039_F_R_1_roi.png,039,R,,
data\processed\bmpd_roi\039\039_F_R_2_roi.png,039,R,,
data\processed\bmpd_roi\039\039_F_R_3_roi.png,039,R,,
data\processed\bmpd_roi\039\039_F_R_4_roi.png,039,R,,
data\processed\bmpd_roi\039\039_F_R_5_roi.png,039,R,,
data\processed\bmpd_roi\039\039_F_R_6_roi.png,039,R,,
data\processed\bmpd_roi\039\039_F_R_7_roi.png,039,R,,
data\processed\bmpd_roi\039\039_F_R_8_roi.png,039,R,,
data\processed\bmpd_roi\039\039_F_R_9_roi.png,039,R,,
data\processed\bmpd_roi\039\039_S_R_10_roi.png,039,R,,
data\processed\bmpd_roi\039\039_S_R_11_roi.png,039,R,,
data\processed\bmpd_roi\039\039_S_R_12_roi.png,039,R,,
data\processed\bmpd_roi\039\039_S_R_13_roi.png,039,R,,
data\processed\bmpd_roi\039\039_S_R_14_roi.png,039,R,,
data\processed\bmpd_roi\039\039_S_R_15_roi.png,039,R,,
data\processed\bmpd_roi\039\039_S_R_16_roi.png,039,R,,
data\processed\bmpd_roi\039\039_S_R_17_roi.png,039,R,,
data\processed\bmpd_roi\039\039_S_R_18_roi.png,039,R,,
data\processed\bmpd_roi\039\039_S_R_19_roi.png,039,R,,
data\processed\bmpd_roi\039\039_S_L_20_roi.png,039,L,,
data\processed\bmpd_roi\039\039_S_L_21_roi.png,039,L,,
data\processed\bmpd_roi\039\039_S_L_22_roi.png,039,L,,
data\processed\bmpd_roi\039\039_S_L_23_roi.png,039,L,,
data\processed\bmpd_roi\039\039_S_L_24_roi.png,039,L,,
data\processed\bmpd_roi\039\039_S_L_25_roi.png,039,L,,
data\processed\bmpd_roi\039\039_S_L_26_roi.png,039,L,,
data\processed\bmpd_roi\039\039_S_L_27_roi.png,039,L,,
data\processed\bmpd_roi\039\039_S_L_28_roi.png,039,L,,
data\processed\bmpd_roi\039\039_S_L_29_roi.png,039,L,,
data\processed\bmpd_roi\039\039_F_L_30_roi.png,039,L,,
data\processed\bmpd_roi\039\039_F_L_31_roi.png,039,L,,
data\processed\bmpd_roi\039\039_F_L_32_roi.png,039,L,,
data\processed\bmpd_roi\039\039_F_L_33_roi.png,039,L,,
data\processed\bmpd_roi\039\039_F_L_34_roi.png,039,L,,
data\processed\bmpd_roi\039\039_F_L_35_roi.png,039,L,,
data\processed\bmpd_roi\039\039_F_L_36_roi.png,039,L,,
data\processed\bmpd_roi\039\039_F_L_37_roi.png,039,L,,
data\processed\bmpd_roi\039\039_F_L_38_roi.png,039,L,,
data\processed\bmpd_roi\039\039_F_L_39_roi.png,039,L,,
data\processed\bmpd_roi\040\040_F_R_0_roi.png,040,R,,
data\processed\bmpd_roi\040\040_F_R_1_roi.png,040,R,,
data\processed\bmpd_roi\040\040_F_R_2_roi.png,040,R,,
data\processed\bmpd_roi\040\040_F_R_3_roi.png,040,R,,
data\processed\bmpd_roi\040\040_F_R_4_roi.png,040,R,,
data\processed\bmpd_roi\040\040_F_R_5_roi.png,040,R,,
data\processed\bmpd_roi\040\040_F_R_6_roi.png,040,R,b,crop
data\processed\bmpd_roi\040\040_F_R_7_roi.png,040,R,,
data\processed\bmpd_roi\040\040_F_R_8_roi.png,040,R,b,crop
data\processed\bmpd_roi\040\040_F_R_9_roi.png,040,R,b,crop
data\processed\bmpd_roi\040\040_S_R_10_roi.png,040,R,b,crop
data\processed\bmpd_roi\040\040_S_R_11_roi.png,040,R,b,crop
data\processed\bmpd_roi\040\040_S_R_12_roi.png,040,R,b,crop
data\processed\bmpd_roi\040\040_S_R_13_roi.png,040,R,b,crop
data\processed\bmpd_roi\040\040_S_R_14_roi.png,040,R,b,crop
data\processed\bmpd_roi\040\040_S_R_15_roi.png,040,R,b,crop
data\processed\bmpd_roi\040\040_S_R_16_roi.png,040,R,b,crop
data\processed\bmpd_roi\040\040_S_R_17_roi.png,040,R,b,crop
data\processed\bmpd_roi\040\040_S_R_18_roi.png,040,R,b,crop
data\processed\bmpd_roi\040\040_S_R_19_roi.png,040,R,,
data\processed\bmpd_roi\040\040_S_L_20_roi.png,040,L,b,crop
data\processed\bmpd_roi\040\040_S_L_21_roi.png,040,L,b,crop
data\processed\bmpd_roi\040\040_S_L_22_roi.png,040,L,b,crop
data\processed\bmpd_roi\040\040_S_L_23_roi.png,040,L,b,crop
data\processed\bmpd_roi\040\040_S_L_24_roi.png,040,L,,
data\processed\bmpd_roi\040\040_S_L_25_roi.png,040,L,b,crop
data\processed\bmpd_roi\040\040_S_L_26_roi.png,040,L,b,crop
data\processed\bmpd_roi\040\040_S_L_27_roi.png,040,L,b,crop
data\processed\bmpd_roi\040\040_S_L_28_roi.png,040,L,b,crop
data\processed\bmpd_roi\040\040_S_L_29_roi.png,040,L,b,crop
data\processed\bmpd_roi\040\040_F_L_30_roi.png,040,L,b,crop
data\processed\bmpd_roi\040\040_F_L_31_roi.png,040,L,b,crop
data\processed\bmpd_roi\040\040_F_L_32_roi.png,040,L,,
data\processed\bmpd_roi\040\040_F_L_33_roi.png,040,L,,
data\processed\bmpd_roi\040\040_F_L_34_roi.png,040,L,,
data\processed\bmpd_roi\040\040_F_L_35_roi.png,040,L,,
data\processed\bmpd_roi\040\040_F_L_36_roi.png,040,L,,
data\processed\bmpd_roi\040\040_F_L_37_roi.png,040,L,,
data\processed\bmpd_roi\040\040_F_L_38_roi.png,040,L,,
data\processed\bmpd_roi\040\040_F_L_39_roi.png,040,L,,
data\processed\bmpd_roi\041\041_F_R_0_roi.png,041,R,,
data\processed\bmpd_roi\041\041_F_R_1_roi.png,041,R,,
data\processed\bmpd_roi\041\041_F_R_2_roi.png,041,R,,
data\processed\bmpd_roi\041\041_F_R_3_roi.png,041,R,,
data\processed\bmpd_roi\041\041_F_R_4_roi.png,041,R,,
data\processed\bmpd_roi\041\041_F_R_5_roi.png,041,R,,
data\processed\bmpd_roi\041\041_F_R_6_roi.png,041,R,,
data\processed\bmpd_roi\041\041_F_R_7_roi.png,041,R,,
data\processed\bmpd_roi\041\041_F_R_8_roi.png,041,R,,
data\processed\bmpd_roi\041\041_F_R_9_roi.png,041,R,,
data\processed\bmpd_roi\041\041_S_R_10_roi.png,041,R,,
data\processed\bmpd_roi\041\041_S_R_11_roi.png,041,R,,
data\processed\bmpd_roi\041\041_S_R_12_roi.png,041,R,,
data\processed\bmpd_roi\041\041_S_R_13_roi.png,041,R,,
data\processed\bmpd_roi\041\041_S_R_14_roi.png,041,R,,
data\processed\bmpd_roi\041\041_S_R_15_roi.png,041,R,,
data\processed\bmpd_roi\041\041_S_R_16_roi.png,041,R,,
data\processed\bmpd_roi\041\041_S_R_17_roi.png,041,R,,
data\processed\bmpd_roi\041\041_S_R_18_roi.png,041,R,,
data\processed\bmpd_roi\041\041_S_R_19_roi.png,041,R,,
data\processed\bmpd_roi\041\041_S_L_20_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_S_L_21_roi.png,041,L,,
data\processed\bmpd_roi\041\041_S_L_22_roi.png,041,L,,
data\processed\bmpd_roi\041\041_S_L_23_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_S_L_24_roi.png,041,L,,
data\processed\bmpd_roi\041\041_S_L_25_roi.png,041,L,,
data\processed\bmpd_roi\041\041_S_L_26_roi.png,041,L,,
data\processed\bmpd_roi\041\041_S_L_27_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_S_L_28_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_S_L_29_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_F_L_30_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_F_L_31_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_F_L_32_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_F_L_33_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_F_L_34_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_F_L_35_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_F_L_36_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_F_L_37_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_F_L_38_roi.png,041,L,b,crop
data\processed\bmpd_roi\041\041_F_L_39_roi.png,041,L,b,crop
